time,At_Q_m3ps,At_bioN_Mgps,Ms_Q_m3ps,Ms_bioN_Mgps
8/4/1987 9:00:00 AM,2661.783579648,0.00342317023836248,6371.2904832,0.00583148941037578
8/5/1987 9:00:00 AM,2718.417272832,0.00349600364768934,6314.656790016,0.00577965394895021
8/6/1987 9:00:00 AM,2690.10042624,0.00345958694302591,6201.389403648,0.00567598302609909
8/7/1987 9:00:00 AM,2605.149886464,0.00335033682903562,6144.755710464,0.00562414756467353
8/8/1987 9:00:00 AM,2605.149886464,0.00335033682903562,6116.438863872,0.00559822983396074
8/9/1987 9:00:00 AM,2605.149886464,0.00335033682903562,6144.755710464,0.00562414756467353
8/10/1987 9:00:00 AM,2605.149886464,0.00335033682903562,6059.805170688,0.00554639437253518
8/11/1987 9:00:00 AM,2661.783579648,0.00342317023836248,6031.488324096,0.0055204766418224
8/12/1987 9:00:00 AM,2661.783579648,0.00342317023836248,6144.755710464,0.00562414756467353
8/13/1987 9:00:00 AM,2661.783579648,0.00342317023836248,6229.70625024,0.00570190075681187
8/14/1987 9:00:00 AM,2661.783579648,0.00342317023836248,6173.072557056,0.00565006529538631
8/15/1987 9:00:00 AM,2661.783579648,0.00342317023836248,6144.755710464,0.00562414756467353
8/16/1987 9:00:00 AM,2633.466733056,0.00338675353369905,6031.488324096,0.0055204766418224
8/17/1987 9:00:00 AM,2605.149886464,0.00335033682903562,5804.95355136,0.00531313479612015
8/18/1987 9:00:00 AM,2350.298267136,0.00302258648706474,5663.3693184,0.00518354614255625
8/19/1987 9:00:00 AM,2350.298267136,0.00302258648706474,5493.468238848,0.00502803975827956
8/20/1987 9:00:00 AM,2321.981420544,0.00298616978240131,5323.567159296,0.00487253337400287
8/21/1987 9:00:00 AM,2208.714034176,0.00284050296374759,5153.666079744,0.00471702698972618
8/22/1987 9:00:00 AM,2180.397187584,0.00280408625908416,5040.398693376,0.00461335606687506
8/23/1987 9:00:00 AM,2152.080340992,0.00276766955442073,4983.765000192,0.0045615206054495
8/24/1987 9:00:00 AM,2123.7634944,0.0027312528497573,5012.081846784,0.00458743833616228
8/25/1987 9:00:00 AM,2321.981420544,0.00298616978240131,5097.03238656,0.00466519152830062
8/26/1987 9:00:00 AM,2350.298267136,0.00302258648706474,5181.982926336,0.00474294472043896
8/27/1987 9:00:00 AM,2350.298267136,0.00302258648706474,5436.834545664,0.004976204296854
8/28/1987 9:00:00 AM,2378.615113728,0.00305900319172817,5578.418778624,0.0051057929504179
8/29/1987 9:00:00 AM,2463.565653504,0.00316825330571846,5691.686164992,0.00520946387326903
8/30/1987 9:00:00 AM,2463.565653504,0.00316825330571846,5748.319858176,0.00526129933469459
8/31/1987 9:00:00 AM,2491.882500096,0.00320467001038189,5889.904091136,0.00539088798825849
9/1/1987 9:00:00 AM,2491.882500096,0.00289753560958543,5889.904091136,0.00555303873965876
9/2/1987 9:00:00 AM,2435.248806912,0.0028316825275494,5691.686164992,0.00536615762822794
9/3/1987 9:00:00 AM,2293.664573952,0.00266704982245932,5493.468238848,0.00517927651679711
9/4/1987 9:00:00 AM,2237.030880768,0.00260119674042328,5351.884005888,0.00504579000863224
9/5/1987 9:00:00 AM,2350.298267136,0.00273290290449535,5266.933466112,0.00496569810373331
9/6/1987 9:00:00 AM,2435.248806912,0.0028316825275494,5436.834545664,0.00512588191353116
9/7/1987 9:00:00 AM,2548.51619328,0.00296338869162146,5748.319858176,0.00541955223149389
9/8/1987 9:00:00 AM,2605.149886464,0.0030292417736575,6144.755710464,0.00579331445435553
9/9/1987 9:00:00 AM,2746.734119424,0.00319387447874758,6371.2904832,0.00600689286741933
9/10/1987 9:00:00 AM,2775.050966016,0.00322680101976559,6512.87471616,0.00614037937558421
9/11/1987 9:00:00 AM,2803.367812608,0.00325972756078361,6541.191562752,0.00616707667721718
9/12/1987 9:00:00 AM,2803.367812608,0.00325972756078361,6427.924176384,0.00606028747068528
9/13/1987 9:00:00 AM,2775.050966016,0.00322680101976559,6342.973636608,0.00598019556578636
9/14/1987 9:00:00 AM,2690.10042624,0.00312802139671154,6088.12201728,0.00573991985108958
9/15/1987 9:00:00 AM,2491.882500096,0.00289753560958543,5833.270397952,0.00549964413639281
9/16/1987 9:00:00 AM,2435.248806912,0.0028316825275494,5635.052471808,0.00531276302496199
9/17/1987 9:00:00 AM,2378.615113728,0.00276582944551336,5578.418778624,0.00525936842169604
9/18/1987 9:00:00 AM,2378.615113728,0.00276582944551336,5578.418778624,0.00525936842169604
9/19/1987 9:00:00 AM,2406.93196032,0.00279875598653138,5578.418778624,0.00525936842169604
9/20/1987 9:00:00 AM,2463.565653504,0.00286460906856741,5521.78508544,0.00520597381843009
9/21/1987 9:00:00 AM,2350.298267136,0.00273290290449535,5351.884005888,0.00504579000863224
9/22/1987 9:00:00 AM,2293.664573952,0.00266704982245932,5266.933466112,0.00496569810373331
9/23/1987 9:00:00 AM,2208.714034176,0.00256827019940527,5323.567159296,0.00501909270699926
9/24/1987 9:00:00 AM,2265.34772736,0.0026341232814413,5351.884005888,0.00504579000863224
9/25/1987 9:00:00 AM,2406.93196032,0.00279875598653138,5266.933466112,0.00496569810373331
9/26/1987 9:00:00 AM,2321.981420544,0.00269997636347733,5380.20085248,0.00507248731026521
9/27/1987 9:00:00 AM,2378.615113728,0.00276582944551336,5380.20085248,0.00507248731026521
9/28/1987 9:00:00 AM,2350.298267136,0.00273290290449535,5351.884005888,0.00504579000863224
9/29/1987 9:00:00 AM,2293.664573952,0.00266704982245932,5408.517699072,0.00509918461189819
9/30/1987 9:00:00 AM,2350.298267136,0.00273290290449535,5521.78508544,0.00520597381843009
10/1/1987 9:00:00 AM,2350.298267136,0.00155961726797902,5663.3693184,0.00417273809327879
10/2/1987 9:00:00 AM,2491.882500096,0.00165357011544764,5776.636704768,0.00425619285514437
10/3/1987 9:00:00 AM,2633.466733056,0.00174752296291626,5833.270397952,0.00429792023607716
10/4/1987 9:00:00 AM,2576.833039872,0.00170994182392881,5691.686164992,0.00419360178374519
10/5/1987 9:00:00 AM,2520.199346688,0.00167236068494136,5578.418778624,0.00411014702187961
