"","outp_tim","spgAtQ","spgAtN","spgMsQ","spgMsN","spgWwi","smrAtQ","smrWwi","smr14wi2W","smr14wi2E"
"3239",2011-08-06,15716.4791218176,57406.1855684823,36350.0213385216,135284.557806144,-0.960066431166667,8154.54135997935,0.8645705725,23.24904481,20.63434386
"3240",2011-08-07,15655.1259542016,57331.8136705334,36195.5372087808,135598.654486445,-0.941674945333333,7996.70792580294,0.861361470666667,22.4193669,19.11881514
"3241",2011-08-08,15576.1534153728,57196.0554136043,35979.0706481664,135696.219326945,-0.9246714475,7839.01658332986,0.903914979166667,23.11731696,18.59774244
"3242",2011-08-09,15483.6517165056,57012.386966967,35729.567766528,135676.57117039,-0.888850946166667,7685.53724491974,1.00453461916667,26.36454084,20.93068594
"3243",2011-08-10,15371.9574882816,56759.1352359555,35451.7480382976,135556.884620398,-0.822169289666667,7536.7367833121,1.14301909066667,30.66221958,25.70874354
"3244",2011-08-11,15245.475573504,56452.1918448645,35146.8699899904,135338.000963515,-0.755457707166667,7392.06713050839,1.26305554083333,33.41794147,28.68923978
"3245",2011-08-12,15097.9133395968,56066.8555525511,34810.5287788032,134998.600818708,-0.719843615,7255.08057909182,1.291022588,34.33903026,28.68246751
"3246",2011-08-13,14929.5854181888,55605.0266905021,34443.9829312512,134540.775490756,-0.741529756666667,7126.11205950596,1.26426526066667,34.17626587,27.27731909
"3247",2011-08-14,14750.8746530304,55105.9816218502,34052.2665533952,133988.030207045,-0.693704989,7000.6044878369,1.23475689533333,34.36273032,25.07521183
"3248",2011-08-15,14576.2540990464,54623.8466543002,33644.5039624704,133366.890586028,-0.659720372666667,6872.22463387912,1.223376168,32.77864501,25.19779009
"3249",2011-08-16,14384.958068736,54077.2186213249,33218.1781054464,132678.787788033,-0.5600864555,6756.1357122593,1.20445872283333,30.07336144,24.92594523
"3250",2011-08-17,14187.3694058496,53505.253904387,32754.725716224,131844.141962527,-0.5174995915,6646.9077900288,1.21208465016667,28.55924669,22.23675778
"3251",2011-08-18,13982.8588471296,52909.1995109823,32235.8981603328,130811.649770476,-0.370230278,6539.52705994157,1.18479629433333,27.42124554,20.09091392
"3252",2011-08-19,13767.3361814016,52269.9993858254,31705.7438658048,129728.562853855,-0.195169297166667,6437.90104383917,1.18639771483333,26.7685172,18.12871705
"3253",2011-08-20,13537.9697240064,51577.7267405646,31160.8018847232,128577.448305075,-0.087631705,6338.24401276862,1.20942489566667,25.64352993,16.05212087
"3254",2011-08-21,13300.4228442624,50854.2607868031,30605.79169152,127371.348610717,0.0015950955,6241.18522998751,1.20342332716667,24.05600298,14.2653497
"3255",2011-08-22,13048.7175412224,50075.8390734587,30044.8034973696,126123.562538826,0.0696312023333333,6154.99646251107,1.17478336333333,22.27524504,12.49869263
"3256",2011-08-23,12796.3829749248,49294.6811282281,29475.6348808704,124825.160991554,0.105076893833333,6068.78739621987,1.18114886783333,20.52240774,10.24319461
"3257",2011-08-24,12538.6996709376,48492.2908468644,28902.3760531968,123490.206861613,0.1229593895,5989.16529531871,1.20132224883333,18.60325595,8.510629795
"3258",2011-08-25,12278.49931392,47679.1272332631,28321.2514348032,122104.763711465,0.0832008916666667,5910.19275648991,1.19774054666667,16.67994494,7.178473566
"3259",2011-08-26,12012.635587584,46840.9769124493,27727.2269196288,120660.176778726,0.0557853901666666,5837.83763127329,1.11184569816667,15.26737765,8.151942007
"3260",2011-08-27,11742.6816500736,45982.0880920649,27122.5049290752,119167.956404608,0.0738829623333334,5771.70409278101,1.10543916433333,14.13046102,8.380350429
"3261",2011-08-28,11470.2106595328,45111.2240970639,26535.7169413632,117724.169931094,0.124962543666667,5711.13242953332,1.24931125733333,14.81844711,16.14880349
"3262",2011-08-29,11203.7176699392,44259.8132151566,25961.828850432,116326.702230242,0.193960024833333,5650.18523821254,1.32465128483333,14.18816866,17.71897895
"3263",2011-08-30,10941.6295231488,43423.9333373077,25394.8626553344,114946.646011866,0.253903053833333,5591.22733073837,1.37819312616667,13.04017493,17.11350212
"3264",2011-08-31,10691.8120098816,42533.2504554863,24828.8403551232,112701.832059806,0.273940825333333,5529.45803741977,1.34158782166667,11.96450759,16.14329959
"3265",2011-09-01,10448.2871291904,41641.288598119,24266.9082660864,110362.047018251,0.298867038833333,5469.51563742968,1.23115157616667,12.07137447,17.14629697
"3266",2011-09-02,10213.8865657344,40785.4592530825,23710.639546368,108045.909790418,0.4147597315,5408.52784847938,1.04543241583333,13.22116496,28.56145919
"3267",2011-09-03,9983.5762134528,39945.5481386746,23162.8658806272,105766.527830954,0.4678734185,5347.75319708408,0.8132000445,18.88643,57.00968425
"3268",2011-09-04,9754.5243876864,39110.560852385,22623.2726372352,103523.028364961,0.446406395,5294.77329055711,0.685228074333333,27.78690171,88.13289707
"3269",2011-09-05,9530.192036352,38293.7058670348,22125.8400321024,101470.548914777,0.426878049,5255.46463577187,0.759136698666667,35.45222709,109.2738058
"3270",2011-09-06,9317.1864236544,37520.9111063084,21659.8705898496,99554.5865872367,0.442774781833333,5207.1027096031,0.842341056833333,41.59734745,126.7432835
"3271",2011-09-07,9111.731970048,36778.0395284341,21215.9253616128,97735.165767993,0.536139661333333,5154.43743470493,0.782973494666667,39.54619796,126.4364071
"3272",2011-09-08,8919.4920448512,36087.0187755821,20786.138556672,95977.9217142589,0.673904422833333,5090.12064013378,0.674184051166667,37.1001958,120.625046
"3273",2011-09-09,8735.1179103744,35425.8748289253,20371.7687015424,94288.9382363605,0.781692473333333,5024.31188267768,0.586522629333333,34.26275564,111.9954729
"3274",2011-09-10,8561.126619648,34804.7561366063,19971.8719013376,92662.6946185613,0.874549422166667,4955.75263582142,0.513757954833333,31.84712103,100.6540352
"3275",2011-09-11,8394.0572247552,34208.7439636447,19599.3480528384,91155.5791781848,0.9131339395,4888.49251310988,0.439658716166667,30.04461194,88.85763972
"3276",2011-09-12,8235.1682522112,33643.1802334191,19257.9727355904,89784.1095961332,0.933759051833333,4821.90225128547,0.385276237833333,28.70685169,77.40903404
"3277",2011-09-13,8083.2011755008,33104.4944475606,18927.2948937216,88457.517990193,0.942283497666667,4757.74784723241,0.332069101666667,27.71318783,66.10365197
"3278",2011-09-14,7922.424413184,32532.3149804811,18611.4047384064,87193.2347495045,0.94652443,4693.57314436459,0.289265844333333,28.17234888,55.65453974
"3279",2011-09-15,7790.279129088,32070.076065312,18297.0877412352,85934.3755212511,0.935864130666667,4629.79426838462,0.291202393,28.12939137,45.01189576
"3280",2011-09-16,7667.8874254848,31644.7213143735,18015.807065088,84818.1709735386,0.927239024333333,4573.00833408991,0.312311724333333,26.03136673,35.98995896
"3281",2011-09-17,7546.1249851392,31221.9243291163,17746.1677592064,83750.1875690984,0.898702044666667,4519.85588763747,0.240268003666667,24.58511756,29.70282705
"3282",2011-09-18,7427.5088610816,30809.3268161213,17491.6307715072,82747.6570382321,0.863935941166667,4469.91065391732,0.147058350833333,22.59967956,24.19284362
"3283",2011-09-19,7319.5902124032,30436.7081808072,17249.9936805888,81798.4639972814,0.871350037833333,4424.89803218415,0.0623158905,21.1470706,22.63980199
"3284",2011-09-20,7218.5934595584,30090.19246219,17016.5370120192,80880.5029905111,0.907977881333333,4379.17495193435,-0.0127429536666668,20.23677414,21.7683928
"3285",2011-09-21,7131.4404983808,29795.6958960691,16808.8801370112,80073.961607714,0.939020817166667,4335.90802827066,-0.0331601355,18.7423631,18.99695385
"3286",2011-09-22,7043.3436423168,29497.2255225127,16613.8085271552,79318.1783156143,0.960346785166667,4291.12884290725,-0.0737974858333335,17.67754233,17.90626705
"3287",2011-09-23,6967.2027881472,29244.6939632134,16420.624707072,78566.972378935,1.00333969866667,4244.52276421533,-0.137515282,16.42512483,17.78261232
"3288",2011-09-24,6894.8375135232,29006.1077424415,16233.7335195648,77837.745046548,1.06059819633333,4198.56624759577,-0.187385799666667,15.37278836,17.35942635
"3289",2011-09-25,6820.8990807552,28758.8615911331,16059.7422288384,77162.338935918,1.09061828683333,4157.28860777868,-0.2361218345,14.3502791,16.17059752
"3290",2011-09-26,6742.8704368128,28492.4154399642,15902.4264144384,76559.193847725,1.11430182166667,4122.6182321664,-0.231695310666667,17.94194296,14.8452872
"3291",2011-09-27,6670.8197938176,28248.0290205135,15746.9983898112,75961.6463195659,1.17807958466667,4090.10968032619,-0.215053454666667,22.4763831,15.80707341
"3292",2011-09-28,6595.9374661632,27991.7691045674,15605.4141568512,75428.4408018403,1.15948935516667,4059.17428662999,-0.129633660166667,23.70835632,15.17429729
"3293",2011-09-29,6528.6062976,27765.3365198512,15433.9399191552,74758.6169252052,1.12328364883333,4027.5487332319,-0.0139968005,24.27718717,16.38413889
"3294",2011-09-30,6457.1849178624,27436.7596264143,15258.6901019136,73790.0538011116,1.08206213083333,3997.45574034828,0.0204268894999999,26.2341956,19.3520916
"3295",2012-06-01,7391.0115921408,24204.7844186821,17219.1597809664,62422.1655808552,-1.9252061285,5473.44345808599,-0.5582904255,29.31151131,40.84675847
"3296",2012-06-02,7431.9137038848,24380.251837366,17310.0883216896,62992.104620445,-1.98547903583333,5390.40100689755,-0.450159613166667,27.28115833,42.97646589
"3297",2012-06-03,7467.781709568,24538.3661214686,17392.2071768064,63519.5954885816,-2.11007794216667,5307.92692252243,-0.424730747166667,25.41304262,42.87628839
"3298",2012-06-04,7499.244872448,24680.5289181627,17476.213821696,64051.2422798473,-2.24084618083333,5228.51795917626,-0.3559833265,25.96406861,40.79957681
"3299",2012-06-05,7540.7762474496,24855.1784344041,17559.9058349568,64578.0057690851,-2.181554058,5149.77885671721,-0.313727722,25.74540726,40.12593538
"3300",2012-06-06,7581.9929908224,25027.8454916102,17644.8563747328,65108.1173435013,-2.05691949133333,5070.17705463081,-0.247400799333333,23.80494086,39.44467875
"3301",2012-06-07,7615.3439434752,25173.2490072496,17729.8069145088,65636.8563141242,-1.95826421183333,4994.52337201548,-0.187352728833333,21.76304638,37.58041972
"3302",2012-06-08,7647.7510012416,25318.9114157355,17811.296506368,66151.3731261841,-1.91488413216667,4922.53362546457,-0.1917078255,20.06560775,34.82250218
"3303",2012-06-09,7668.8313203712,25430.5494093259,17880.2008330752,66626.3663512235,-1.77785912966667,4848.96057136227,-0.253775052666667,18.62934142,33.92101533
"3304",2012-06-10,7682.9897436672,25519.1389361048,17932.7443150848,67046.3631351425,-1.688226773,4781.57865576217,-0.235812223,17.34289254,33.36493578
"3305",2012-06-11,7694.9457455616,25601.9510963662,17955.0831607296,67361.791276146,-1.67435067966667,4714.18659075468,-0.149080049333333,17.11932064,37.13003811
"3306",2012-06-12,7680.7873222656,25600.5846837952,17925.8224192512,67500.6488139864,-1.6310107505,4640.00457220955,-0.106896462833333,20.86495427,38.65662081
"3307",2012-06-13,7653.41437056,25557.1668928849,17867.930199552,67540.487471328,-1.55508161216667,4568.38020432433,-0.1096373285,22.60902953,38.3633785
"3308",2012-06-14,7616.6024699904,25484.8309624023,17785.1820811776,67492.7311722542,-1.50495110716667,4487.68226624083,-0.0615454068333334,21.06361819,36.49104085
"3309",2012-06-15,7580.1052010496,25414.2144068864,17678.8365906432,67362.9986017739,-1.4490005285,4409.26794481796,-0.0138683041666667,21.19559276,36.81184345
"3310",2012-06-16,7521.8983497216,25271.8924653036,17559.591203328,67188.8715055671,-1.3723402085,4345.23533365347,-0.0239673741666666,21.02935169,36.39847003
"3311",2012-06-17,7461.489076992,25125.2657994708,17416.7484438528,66924.6720441096,-1.29429002616667,4278.24924494121,-0.1116583175,20.83701637,42.42641025
"3312",2012-06-18,7398.2481196032,24969.3738243589,17261.3204192256,66615.5928108079,-1.18750411733333,4209.93358386209,-0.194777957,21.06530043,43.75554717
"3313",2012-06-19,7330.91695104,24799.3829908322,17098.655867136,66278.6198554836,-1.083679387,4143.29257500077,-0.225396729333333,20.85862814,47.14636209
"3314",2012-06-20,7260.7540978176,24619.2678590801,16926.8669978112,65906.9138640296,-1.038852098,4079.42235435437,-0.284881062333333,23.8290248,48.11364584
"3315",2012-06-21,7174.2303998976,24386.0606239439,16741.2343368192,65481.5708450648,-1.004211407,4014.37480245182,-0.434121109666667,27.44952811,48.42740451
"3316",2012-06-22,7090.5383866368,24161.5050447656,16536.4091464704,64981.1130023933,-0.935625556,3947.06393270338,-0.614900716666667,27.3597085,51.65358218
"3317",2012-06-23,7003.3854254592,23922.66753048,16322.4596388864,64446.8289505732,-0.909775973666667,3888.45110508015,-0.753743636,25.95411921,54.72379175
"3318",2012-06-24,6905.8496205312,23648.2913814108,16105.3638150144,63902.8179777132,-0.960901327333334,3836.83121914219,-0.840784104,23.65282011,57.80104729
"3319",2012-06-25,6803.5943411712,23358.4113027683,15876.311989248,63314.2887222242,-0.995153665666667,3780.57305403128,-0.911711064333333,21.8690835,63.12848603
"3320",2012-06-26,6701.9683250688,23070.3572297941,15630.5846871552,62664.1314186107,-0.982917241166667,3725.43132373223,-0.906848938166667,19.84715989,65.14035871
"3321",2012-06-27,6594.9935712768,22763.9283617916,15371.328225024,61962.9974767816,-0.911936675833333,3671.74095868862,-0.901970128833333,17.90255159,61.32413387
