Date,interp_ecw,interp_wsw
2013-09-29,-1.4502938625290043,4.260556756944529
2013-09-30,-1.455429372574326,4.2496361971069865
2013-10-01,-1.4605648826196476,4.238715637269444
2013-10-02,-1.4657003926649694,4.227795077431901
2013-10-03,-1.470835902710291,4.216874517594359
2013-10-04,-1.475971412755613,4.205953957756817
2013-10-05,-1.4811069228009346,4.195033397919274
2013-10-06,-1.4862424328462565,4.184112838081732
2013-10-07,-1.491377942891578,4.17319227824419
2013-10-08,-1.4965134529369,4.162271718406647
2013-10-09,-1.5016489629822216,4.1513511585691045
2013-10-10,-1.5067844730275435,4.140430598731562
2013-10-11,-1.5119199830728651,4.129510038894019
2013-10-12,-1.517055493118187,4.118589479056477
2013-10-13,-1.5221910031635086,4.107668919218935
2013-10-14,-1.5273265132088305,4.096748359381392
2013-10-15,-1.5324620232541522,4.08582779954385
2013-10-16,-1.5600897966975666,4.110567762999425
2013-10-17,-1.587717570140981,4.135307726454999
2013-10-18,-1.6153453435843954,4.1600476899105745
2013-10-19,-1.64297311702781,4.184787653366149
2013-10-20,-1.6706008904712244,4.209527616821724
2013-10-21,-1.6982286639146387,4.234267580277298
2013-10-22,-1.7258564373580532,4.259007543732873
2013-10-23,-1.7534842108014677,4.283747507188448
2013-10-24,-1.7811119842448822,4.308487470644023
2013-10-25,-1.8087397576882966,4.333227434099597
2013-10-26,-1.836367531131711,4.357967397555172
2013-10-27,-1.8639953045751254,4.3827073610107465
2013-10-28,-1.89162307801854,4.407447324466322
2013-10-29,-1.9192508514619542,4.432187287921896
2013-10-30,-1.9468786249053687,4.456927251377471
2013-10-31,-1.9745063983487832,4.481667214833045
2013-11-01,-2.0021341717921977,4.506407178288621
2013-11-02,-2.029761945235612,4.531147141744195
2013-11-03,-2.057389718679026,4.55588710519977
2013-11-04,-2.085017492122441,4.580627068655344
